order_id,hour,day_of_week,distance_km,congestion,num_stops,delivery_time_min,zone_Attapur,zone_Banjara Hills,zone_Dilsukhnagar,zone_Gachibowli,zone_Hitech City,zone_Jubilee Hills,zone_Kondapur,zone_Kukatpally,zone_LB Nagar,zone_Madhapur,zone_Mehdipatnam,zone_Secunderabad,zone_Tolichowki,zone_Uppal,vehicle_type_Truck,vehicle_type_Van,weather_Cloudy,weather_Rain
288,-0.7315387103442614,-0.4324641735384038,0.5926731909674668,0.7328001494669607,-1.0383587531747185,115.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
289,-1.5879173600933647,-1.4114270212706734,-1.4583417052730632,-1.0254272130120468,1.484498992042903,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
290,-0.0892547230324339,0.5464986741938659,0.1828841400536172,-0.09889246183016309,-1.0383587531747185,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
291,-1.5879173600933647,1.5254615219261354,0.7623838080125965,-0.8904595524068118,0.47535589395585437,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
292,0.5530292642793936,-0.4324641735384038,-1.1458258129094707,-0.39800997992825154,-0.02921565508766989,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
293,-1.5879173600933647,1.5254615219261354,1.0128104502377266,-1.196872619726805,-1.5429303022182428,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
294,-1.373822697656089,0.5464986741938659,0.3194804903582337,-1.4230346456058471,0.9799274429993786,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,-1.373822697656089,1.5254615219261354,1.617145818252091,-1.6346055730410807,-0.02921565508766989,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
296,0.7671239267166694,0.05701725032773103,-1.5845898472212694,0.7911645432421975,-0.02921565508766989,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,-0.5174440479069856,1.0359800980600007,-0.8001956538053654,-1.1421560005625204,-1.0383587531747185,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
298,-0.30334938546970974,0.05701725032773103,0.38363938216797794,0.4336826313688724,-1.0383587531747185,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
299,-0.7315387103442614,0.5464986741938659,-0.6905046452274157,0.6853790795245808,-1.0383587531747185,57.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1.6235025764657727,-0.4324641735384038,0.7810105830541351,-1.0509616352887128,-0.02921565508766989,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
301,-1.5879173600933647,-1.4114270212706734,0.9362337084002902,-1.138508225951568,1.484498992042903,81.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302,-1.5879173600933647,-0.9219455974045386,-1.3734863967504982,-0.69712749802634,-1.5429303022182428,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
303,-1.159728035218813,-1.4114270212706734,0.07526277314694971,1.6046182814845598,1.484498992042903,108.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,1.195313251591221,1.5254615219261354,0.056635998105411124,0.8641200354612435,-1.0383587531747185,97.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
305,-1.373822697656089,-0.9219455974045386,-0.43386907798843916,-1.309953632666326,-0.5337872041311942,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,-0.7315387103442614,-0.9219455974045386,1.5488476430997824,1.2544319188331394,1.484498992042903,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
307,0.7671239267166694,1.5254615219261354,1.1783817839402921,1.3055007633864715,-1.5429303022182428,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
308,0.33893460184211777,1.5254615219261354,0.718921332915673,-0.4563743737034884,-0.5337872041311942,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
309,1.6235025764657727,-0.4324641735384038,0.7789409413828531,-0.9196417492944302,-1.5429303022182428,79.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310,-0.5174440479069856,0.5464986741938659,-0.1089353355971545,-1.2625325627239463,-1.0383587531747185,47.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,1.6235025764657727,-1.4114270212706734,1.5074548096741411,-0.9159939746834779,1.484498992042903,101.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,-0.30334938546970974,0.5464986741938659,-0.02925413125279491,0.18563395782411599,0.9799274429993786,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
313,-0.9456333727815373,0.05701725032773103,0.8306819831649048,1.1741808773921887,0.47535589395585437,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
315,0.5530292642793936,-0.4324641735384038,-0.7691510287361343,-0.7409007933577677,-0.02921565508766989,42.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
316,-0.0892547230324339,0.05701725032773103,1.10594432544542,0.20752060548982978,0.9799274429993786,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.5530292642793936,-1.4114270212706734,-1.0464830126879314,-0.6278197804182464,-0.02921565508766989,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,-1.5879173600933647,1.0359800980600007,-0.5187243865110039,-0.8941073270177641,-1.5429303022182428,39.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
319,1.409407914028497,0.05701725032773103,-0.5518386532515172,0.995439921455526,-0.02921565508766989,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320,-0.5174440479069856,-1.4114270212706734,1.7082100517885015,-1.076496057565379,0.9799274429993786,101.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
321,-0.0892547230324339,-0.9219455974045386,1.2797942258331136,0.222111703933639,0.9799274429993786,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
323,-0.9456333727815373,-0.4324641735384038,0.8244730581510583,1.0100310198993352,-0.5337872041311942,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
324,-1.373822697656089,-1.4114270212706734,0.2449733901920794,-1.2734758865568032,-1.0383587531747185,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
325,-0.5174440479069856,0.5464986741938659,1.5985190432105525,-1.1202693528968066,-1.5429303022182428,106.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
326,-0.5174440479069856,1.5254615219261354,0.013173523008487509,-0.022289195000164772,-0.02921565508766989,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
327,0.5530292642793936,0.5464986741938659,-0.39454588623407993,-1.0619049591215697,-0.5337872041311942,48.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328,1.409407914028497,1.5254615219261354,-1.1603133046084453,1.0756909628964766,1.484498992042903,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
329,1.6235025764657727,-0.4324641735384038,1.0335068669505472,-1.627310023819176,0.47535589395585437,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,1.6235025764657727,0.05701725032773103,0.8513783998777255,-0.857629580908241,0.9799274429993786,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
331,-1.5879173600933647,1.0359800980600007,-0.3821280362063874,-0.8941073270177641,-0.5337872041311942,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
332,0.12483993940484193,0.05701725032773103,-1.6446094556884494,0.5686502919741072,1.484498992042903,12.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.7671239267166694,-1.4114270212706734,1.2177049756946514,0.9443710769021938,-0.5337872041311942,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.5530292642793936,0.05701725032773103,-1.694280855799219,-1.0509616352887128,-1.0383587531747185,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,-0.5174440479069856,-0.4324641735384038,0.7416873912997759,-1.0400183114558559,1.484498992042903,83.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,1.6235025764657727,-1.4114270212706734,1.6792350683905524,-0.5548642881992005,0.47535589395585437,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
337,0.9812185891539452,-0.9219455974045386,-0.19379064411971933,1.020974343732192,0.9799274429993786,87.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
338,-1.159728035218813,0.05701725032773103,-0.9078170207120329,0.9772010484007645,-1.5429303022182428,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
339,-0.9456333727815373,0.05701725032773103,0.74582667464234,1.0975776105621904,-1.5429303022182428,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
340,0.7671239267166694,1.0359800980600007,1.141128233857215,1.1267598074498089,-0.5337872041311942,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
341,0.5530292642793936,-1.4114270212706734,0.18909306506746326,-1.295362534222517,1.484498992042903,52.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,-0.9456333727815373,0.5464986741938659,1.6688868600341427,0.9443710769021938,-0.5337872041311942,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
343,-1.159728035218813,0.05701725032773103,-1.5514755804807563,1.2653752426659963,-0.02921565508766989,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
344,0.33893460184211777,-0.4324641735384038,0.04214850640643659,-1.50693346165775,0.47535589395585437,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
345,-1.159728035218813,0.05701725032773103,0.7934284330818276,0.92248442923648,0.9799274429993786,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346,1.409407914028497,1.0359800980600007,1.3004906425459342,0.8021078670750544,-0.5337872041311942,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
347,-1.159728035218813,-0.9219455974045386,-1.1023633378125473,1.3127963126083761,-0.02921565508766989,45.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,-0.9456333727815373,1.0359800980600007,1.0811086253900348,0.3206016184293511,1.484498992042903,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
350,-0.30334938546970974,0.5464986741938659,-0.338665561109464,-0.08065358877540159,0.9799274429993786,60.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
351,-0.9456333727815373,1.5254615219261354,-1.2700043131863947,1.447763973213611,-1.5429303022182428,38.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
352,0.12483993940484193,0.05701725032773103,1.3108388509023448,-0.24480344626825512,-0.02921565508766989,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
353,-1.5879173600933647,-1.4114270212706734,-1.181009721321266,-1.3354880549429922,1.484498992042903,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
354,-0.0892547230324339,0.05701725032773103,-0.6429028867879282,0.4665126028674427,0.47535589395585437,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355,1.6235025764657727,0.5464986741938659,-0.7132707036115185,-1.6601399953177467,-0.02921565508766989,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,-0.30334938546970974,-1.4114270212706734,1.3315352676151653,-1.0217794384010945,-0.5337872041311942,95.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
357,-1.373822697656089,-0.4324641735384038,0.6340660243931081,-0.9707105938477624,-1.0383587531747185,81.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
358,-0.0892547230324339,-1.4114270212706734,1.0686907753623425,-0.4016577545392039,-1.5429303022182428,102.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,-1.5879173600933647,1.0359800980600007,-0.851936695587417,-1.5032856870467977,-0.5337872041311942,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
360,0.5530292642793936,-0.9219455974045386,0.46435540734797837,-0.8722206793520503,-0.5337872041311942,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
361,0.7671239267166694,1.0359800980600007,0.2780876569325925,1.1449986805045702,1.484498992042903,105.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
362,0.12483993940484193,1.5254615219261354,1.197008558981831,-0.4235444022049177,1.484498992042903,107.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
363,0.12483993940484193,-1.4114270212706734,1.453644126220807,-0.6861841741934831,0.47535589395585437,111.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
364,-1.373822697656089,-0.4324641735384038,-1.6901415724566546,-0.8138562855768134,1.484498992042903,5.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,-0.30334938546970974,0.05701725032773103,0.6382053077356725,0.01783632572031013,-0.02921565508766989,99.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
366,1.409407914028497,-1.4114270212706734,-1.5514755804807563,1.020974343732192,-1.5429303022182428,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
367,1.195313251591221,1.0359800980600007,0.19737163175259173,1.6046182814845598,-0.5337872041311942,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
368,0.33893460184211777,-1.4114270212706734,-0.7215492702966467,-1.5215245601015592,0.47535589395585437,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
369,-1.159728035218813,-1.4114270212706734,-0.6532510951443385,0.3169538438183988,-1.5429303022182428,52.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
371,0.7671239267166694,-0.4324641735384038,0.45193755732028623,1.0392132167869537,1.484498992042903,116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
372,1.6235025764657727,0.5464986741938659,-0.5580475782653633,-1.0436660860668083,-0.02921565508766989,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
373,0.33893460184211777,0.5464986741938659,0.8451694748638793,-1.2187592673925187,1.484498992042903,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,1.6235025764657727,-1.4114270212706734,-0.3096905777115151,-1.0035405653463332,-0.5337872041311942,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0.12483993940484193,-0.4324641735384038,-1.4935256136848583,-0.6752408503606262,0.9799274429993786,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
376,-0.9456333727815373,-0.4324641735384038,1.023158658594137,1.400342903271231,-0.5337872041311942,120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
377,0.7671239267166694,1.5254615219261354,-0.7277581953104928,1.0282698929540968,-0.5337872041311942,56.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
378,-1.5879173600933647,-1.4114270212706734,-0.2103477774899759,-0.7226619203030061,1.484498992042903,51.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379,-1.373822697656089,1.0359800980600007,0.6775284994900317,-1.0071883399572854,-1.5429303022182428,77.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
380,-1.5879173600933647,1.0359800980600007,-0.5642565032792094,-0.9634150446258578,1.484498992042903,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
381,1.6235025764657727,-0.9219455974045386,-1.5349184471104997,-0.9232895239053825,-1.5429303022182428,14.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,1.195313251591221,-1.4114270212706734,-0.41731194461818255,1.2216019473345687,-1.5429303022182428,75.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
383,0.7671239267166694,-0.9219455974045386,1.5902404765254234,1.2909096649426623,-1.5429303022182428,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
384,-0.7315387103442614,1.0359800980600007,0.5243750158151586,1.360217382550756,0.47535589395585437,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
385,-0.7315387103442614,1.0359800980600007,0.629926741050544,0.948018851513146,-1.0383587531747185,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
386,1.6235025764657727,-1.4114270212706734,0.49126074907464545,-0.8722206793520503,1.484498992042903,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
387,0.5530292642793936,-0.9219455974045386,-1.034065162660239,-1.1640426482282342,0.47535589395585437,25.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,-0.30334938546970974,-0.9219455974045386,-0.02925413125279491,0.3060105199855419,-0.5337872041311942,71.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
389,0.12483993940484193,-1.4114270212706734,0.9093283666736232,-0.4673176975363453,0.47535589395585437,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
390,0.12483993940484193,1.5254615219261354,-1.3776256800930622,0.43733040597982475,-0.02921565508766989,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
391,-1.159728035218813,-0.9219455974045386,-0.7567331787084419,0.8604722608502913,0.9799274429993786,56.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
392,-1.159728035218813,1.5254615219261354,-0.760872462051006,0.35343158992792184,-1.5429303022182428,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
393,1.6235025764657727,0.05701725032773103,-0.21448706083253996,-1.0837916067872835,1.484498992042903,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
394,1.6235025764657727,1.0359800980600007,1.7164886184736303,-1.3792613502744198,-0.02921565508766989,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
395,-1.159728035218813,0.5464986741938659,-0.02925413125279491,1.1814764266140934,1.484498992042903,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
396,-0.9456333727815373,1.5254615219261354,0.09181990651720627,-0.022289195000164772,0.9799274429993786,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,-0.0892547230324339,1.5254615219261354,-1.1023633378125473,-0.38341888148444236,-0.02921565508766989,33.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
398,-0.5174440479069856,1.5254615219261354,1.6813047100618348,-1.8206420781996477,1.484498992042903,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
399,-0.0892547230324339,-0.4324641735384038,-1.334163204996139,-0.38341888148444236,-0.5337872041311942,23.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
400,-1.5879173600933647,-0.9219455974045386,-0.3138298610540792,-2.0139741325801195,-1.5429303022182428,33.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,-0.0892547230324339,-0.9219455974045386,0.8617266082341355,-0.795617412522052,-0.02921565508766989,87.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
